smiles,score
N1(C(=S)S/C(=C\c2ncccc2)/C1=O)CC(=O)OC,-7.1
c1(c2cn(nc2)Cc2ccc(cc2)OC)n(nnn1)C,-7.5
c1(n(nc(c1)CC(C)C)C)C(=O)NC(CO)(CO)C,-7.4
n1[nH]c(c(c1CCC(=O)N1CC(CN2CCCC2)(O)COCC1)C)C,-7.0
c1(ncccn1)SCC(=O)Nc1c(cc(cc1)Cl)Cl,-6.8
n1(c(cc2c1cccc2)C)CC(=O)N1CC(OCC1)c1ccccc1,-7.7
c1(n(ccn1)CCCN(C)C)C1CCN(C(=O)c2cc(cc(c2)F)Cl)CC1,-6.9
c1(cn(c2c1cccc2)Cc1ccc(C#N)cc1)C(=O)C1CCCCC1,-8.5
c1(c(nc(cc1)OC)OC)c1nc(C(O)C)ccc1,-7.5
c1(n2c(nc1C)scc2)C(=O)N[C@@H]1C[C@H](c2n(c(nn2)CN(C)C)C)C1,-7.1
S(=O)(=O)(N(CC(=O)Nc1cc(C(=O)OC)ccc1C)c1cc(OC)ccc1)c1ccc(cc1)C,-8.6
c1(C(=O)N2C(CN(c3c(C)cccc3)CC2)C)cn(nc1)C(C)C,-7.4
C12([C@H]([C@@H](c3c1cccc3)NC(=O)CC)OCc1cnccc1)CCN(C(=O)c1sccc1)CC2,-8.0
S(=O)(=O)(c1cc(C(=O)Nc2ccc(F)cc2)ccc1)N,-8.1
c1(N2CC(CC2)O)cc([C@H]2C[C@@H](NC(=O)c3occc3)C2)ncn1,-8.2
N1(C(=O)Nc2ccc(F)cc2)c2c(Sc3c1cccc3)cccc2,-7.7
c1(c(n(nc1CC)C)Cl)CN(C(Cc1nccnc1)C)C,-7.0
[N+](=O)(c1ccc(C(=O)COC(=O)c2c(C(=O)OCC(=O)c3ccc([N+](=O)[O-])cc3)cccc2)cc1)[O-],-8.9
C(=O)(N(CC1N(C)CCCC1)C)c1cc(OC(F)F)ccc1,-7.4
n12c(c(c(n2)C)c2ccccc2)ncc2c1ccn(c2=O)N(C)C,-8.0
S(=O)(=O)(Nc1sc(nn1)CC)c1ccc(NC(=O)c2c([N+](=O)[O-])cccc2)cc1,-8.4
c12n(c(cc(n1)C(=O)NCCN(c1cc(ccc1)C)CC)C(C)C)ncn2,-7.2
S(=O)(=O)(Nc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1)c1cc(OC)ccc1,-8.9
c1(nc2c([nH]1)ccc(c2)Cl)SC(c1ccccc1)C,-8.0
C(=O)([C@H]1CC[C@H](CNC(=O)Cc2cc(c(cc2)O)Cl)CC1)NC,-8.0
n1c(n[nH]c1CCC(=O)N1CCC2(c3c(CC2O)cccc3)CC1)Cl,-8.6
